                                                       Access privileges
 aggregated_ild | ild_hourly_detailed_201704_11002 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_11003 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_11005 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_11006 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_11007 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_11009 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_11010 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_11011 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_12002 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_12003 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_12004 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_12006 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_2     | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_30    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_3001  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_3002  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_3003  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_3006  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_3007  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_3008  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_3009  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_4002  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_4003  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_4004  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_4005  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_4006  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_4007  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_4008  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_4009  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_4010  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_4011  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_5001  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_5002  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_5003  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_5004  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_5005  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_5006  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_6001  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_6002  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_6003  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_6004  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_6005  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_6007  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_61    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_7004  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_7005  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_7006  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_7007  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_7009  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_7011  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_7012  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_7013  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_7014  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_7015  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_7016  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_7018  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_8001  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_8002  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_8003  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_8004  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_8005  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_8006  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201704_86    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_10001 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_10002 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_10003 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_10004 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_10005 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_10006 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_10007 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_1001  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_106   | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_107   | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_109   | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_11001 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_11002 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_11003 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_11005 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_11006 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_11007 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_11009 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_11010 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_11011 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_12002 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_12003 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_12004 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_12006 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_2     | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_27    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_30    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_3001  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_3002  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_3003  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_3006  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_3007  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_3008  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_3009  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_36    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_37    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_38    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_40    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_4002  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_4003  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_4004  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_4005  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_4006  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_4007  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_4008  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_4009  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_4010  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_4011  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_46    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_5     | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_50    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_5001  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_5002  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_5003  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_5004  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_5005  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_5006  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_6001  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_6002  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_6003  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_6004  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_6005  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_6007  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_61    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_63    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_7     | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_7004  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_7006  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_7007  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_7009  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_7010  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_7011  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_7012  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_7013  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_7014  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_7015  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_7016  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_7018  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_71    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_75    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_8001  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_8002  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_8003  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_8004  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_8006  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_86    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201705_98    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_10001 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_10002 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_10003 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_10006 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_10007 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_1001  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_107   | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_109   | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_11001 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_11002 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_11003 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_11005 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_11007 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_11009 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_11010 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_11011 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_12002 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_12003 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_12004 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_12006 | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_2     | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_27    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_30    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_3001  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_3002  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_3003  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_3006  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_3007  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_3008  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_3009  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_36    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_37    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_38    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_40    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_4002  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_4003  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_4004  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_4005  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_4006  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_4008  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_4009  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_4010  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_4011  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_46    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_5     | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_50    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_5001  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_5002  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_5003  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_5004  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_5005  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_5006  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_6002  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_6004  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_6005  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_6007  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_63    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_7     | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_7004  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_7006  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_7007  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_7009  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_7010  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_7011  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_7012  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_7013  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_7014  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_7015  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_7016  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_7018  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_71    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_75    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_8001  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_8002  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_8003  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_8004  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_8005  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_8006  | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_86    | table |                             | 
 aggregated_ild | ild_hourly_detailed_201706_98    | table |                             | 
 aggregated_ild | ild_hourly_tier2_196912_61       | table |                             | 
 aggregated_ild | ild_hourly_tier2_196912_62       | table |                             | 
 aggregated_ild | ild_hourly_tier2_201408_501      | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201502_10001    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201502_10002    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201502_10003    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201502_10004    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201502_10005    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201502_10006    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201502_113      | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201502_27       | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201502_46       | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201502_6001     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201502_6002     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201502_6003     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201502_6004     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201502_6005     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201502_6006     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201502_75       | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201503_10001    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201503_10002    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201503_10003    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201503_10004    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201503_10005    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201503_10006    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201503_113      | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201503_27       | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201503_46       | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201503_6001     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201503_6002     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201503_6003     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201503_6004     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201503_6005     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201503_6006     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201503_75       | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201504_10001    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201504_10002    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201504_10003    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201504_10004    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201504_10005    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201504_10006    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201504_113      | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201504_27       | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201504_46       | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201504_6001     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201504_6002     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201504_6003     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201504_6004     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201504_6005     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201504_6006     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201504_75       | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201505_10001    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201505_10002    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201505_10003    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201505_10004    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201505_10005    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201505_10006    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201505_113      | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201505_27       | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201505_46       | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201505_6001     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201505_6002     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201505_6003     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201505_6004     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201505_6005     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201505_6006     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201505_75       | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201506_10001    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201506_10002    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201506_10003    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201506_10004    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201506_10005    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201506_10006    | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201506_113      | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201506_27       | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201506_46       | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201506_6001     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
 aggregated_ild | ild_hourly_tier2_201506_6002     | table | arbtrucks=arwdDxt/arbtrucks+| 
                |                                  |       | undergrad_rschr=r/arbtrucks | 
